threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,basic_correctness_test_success,average_operations_per_thread
1,0,5.00000015894572,923835.3333333334,467407.0,839741.3333333334,414959.6666666667,6644211.0,3291515.0,8407787.666666666,True,[8407787.666666666]
2,0,5.000004768371582,457823.0,245218.0,415461.6666666667,192799.66666666666,3281611.6666666665,1525005.6666666667,4154896.3333333335,True,"[1808678.6666666667, 2346217.6666666665]"
4,0,5.000011126200358,227170.33333333334,135056.33333333334,205624.66666666666,83277.66666666667,1622928.6666666667,659166.3333333334,2055723.6666666667,True,"[537872.3333333334, 504734.3333333333, 527681.6666666666, 485435.3333333333]"
8,0,5.000020186106364,203863.0,123871.0,185255.66666666666,72721.66666666667,1462926.0,574422.0,1852044.6666666667,True,"[241570.33333333334, 228862.0, 236647.0, 217252.66666666666, 239039.33333333334, 222132.33333333334, 234482.66666666666, 232058.33333333334]"
10,0,5.000020980834961,197243.0,120824.66666666667,179592.33333333334,69742.66666666667,1415774.0,550354.6666666666,1792609.3333333333,True,"[180295.33333333334, 178055.33333333334, 182496.0, 175559.66666666666, 180567.66666666666, 173922.66666666666, 179878.66666666666, 180427.0, 175005.0, 186402.0]"
20,0,5.000044981638591,190581.0,117502.0,173463.66666666666,66664.33333333333,1365046.3333333333,523858.0,1729091.0,True,"[89366.33333333333, 84077.33333333333, 87278.66666666667, 87231.0, 87439.66666666667, 84742.33333333333, 83645.0, 83052.33333333333, 84445.66666666667, 89054.33333333333, 87426.0, 86264.66666666667, 86915.66666666667, 87035.33333333333, 87430.66666666667, 84673.66666666667, 87633.0, 86623.0, 87267.66666666667, 87488.66666666667]"
40,0,5.00009298324585,182263.0,113300.33333333333,165286.33333333334,62559.0,1303053.0,493190.3333333333,1650602.3333333333,True,"[42145.666666666664, 40595.666666666664, 42001.0, 41579.666666666664, 41766.0, 40644.333333333336, 40728.666666666664, 40589.333333333336, 41499.333333333336, 41828.0, 41113.666666666664, 40873.333333333336, 41772.666666666664, 40929.333333333336, 41601.333333333336, 40021.0, 41646.333333333336, 41596.0, 41787.666666666664, 42372.666666666664, 41598.0, 40392.0, 41242.0, 42157.333333333336, 40124.0, 41347.333333333336, 41138.0, 41903.333333333336, 41493.666666666664, 41441.333333333336, 41623.333333333336, 41604.666666666664, 40959.0, 41081.0, 40215.666666666664, 41246.333333333336, 41616.333333333336, 41141.333333333336, 40225.0, 40961.0]"
64,0,5.000467300415039,183380.33333333334,113808.0,166537.33333333334,63183.0,1313726.3333333333,497922.0,1663644.0,True,"[25907.0, 25952.0, 25763.666666666668, 25824.666666666668, 25992.0, 25741.0, 25790.333333333332, 26102.333333333332, 26308.333333333332, 25827.333333333332, 26021.333333333332, 25646.333333333332, 26225.0, 26012.666666666668, 26013.0, 26178.666666666668, 26338.333333333332, 25923.666666666668, 25907.333333333332, 25309.0, 26118.0, 25984.666666666668, 26094.333333333332, 25996.333333333332, 25560.666666666668, 26039.333333333332, 26135.0, 25718.333333333332, 26091.0, 25650.0, 25744.333333333332, 26424.0, 26060.333333333332, 25996.333333333332, 26013.666666666668, 26108.0, 25751.333333333332, 26332.666666666668, 25758.666666666668, 26173.333333333332, 25894.333333333332, 26105.666666666668, 26152.0, 25681.333333333332, 25936.666666666668, 26202.333333333332, 25906.333333333332, 26229.0, 26189.0, 26420.333333333332, 25866.333333333332, 26173.666666666668, 26004.333333333332, 25888.333333333332, 25895.666666666668, 26030.666666666668, 26023.0, 25665.333333333332, 26168.0, 25931.333333333332, 26188.333333333332, 26211.666666666668, 26134.333333333332, 26211.666666666668]"
