threads,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations
1,5.000000476837158,1007637.0,507409.0,915873.0,454798.0,7244755.0,3606801.0,9168265.0
2,5.000004291534424,564323.0,298324.0,521561.0,246203.0,4122233.0,1946221.0,5208117.0
4,5.000010967254639,254635.0,148307.0,229874.0,96239.0,1815019.0,758549.0,2299528.0
8,5.0000152587890625,196062.0,120133.0,178254.0,69216.0,1405535.0,544437.0,1779851.0
10,5.000026702880859,193805.0,118771.0,175445.0,67757.0,1386307.0,536078.0,1755557.0
20,5.000053882598877,193734.0,119149.0,176326.0,68093.0,1385313.0,534423.0,1755373.0
40,5.0000810623168945,186430.0,115517.0,169713.0,64822.0,1335004.0,509813.0,1691147.0
64,5.000509262084961,186939.0,115754.0,169611.0,64673.0,1336015.0,510069.0,1692565.0
