threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,average_operations_per_thread
1,0,5.00000015894572,4411384.333333333,2204804.3333333335,4302811.666666667,2154193.0,2045578.0,1023281.0,10759774.0,[10759774.0]
2,0,5.000007629394531,1399752.3333333333,716726.3333333334,1367045.3333333333,666058.6666666666,649392.0,316950.6666666667,3416189.6666666665,"[1803814.6666666667, 1612375.0]"
4,0,5.000006675720215,1235660.0,635880.3333333334,1207064.6666666667,585399.6666666666,573266.6666666666,278318.3333333333,3015991.3333333335,"[702499.3333333334, 665781.0, 859253.0, 788458.0]"
8,0,5.000020821889241,1205794.3333333333,621201.6666666666,1177749.0,570496.0,559081.3333333334,271203.6666666667,2942624.6666666665,"[679578.3333333334, 540173.6666666666, 365795.6666666667, 777141.3333333334, 45773.333333333336, 423982.0, 50587.333333333336, 59593.0]"
10,0,5.000027656555176,1190437.6666666667,613532.0,1162561.6666666667,562874.6666666666,552005.6666666666,267762.3333333333,2905005.0,"[1030981.3333333334, 393750.3333333333, 19022.0, 568295.3333333334, 14382.666666666666, 13574.333333333334, 28141.666666666668, 199263.66666666666, 61215.333333333336, 576378.3333333334]"
20,0,5.000077088673909,1743817.3333333333,886357.0,1701647.0,835515.3333333334,809189.6666666666,397631.0,4254654.0,"[1888848.3333333333, 67011.66666666667, 102406.66666666667, 44220.0, 9649.666666666666, 16878.666666666668, 2290.0, 45409.666666666664, 8858.666666666666, 51890.333333333336, 50829.666666666664, 14534.333333333334, 1621378.3333333333, 260923.33333333334, 8904.333333333334, 33103.666666666664, 17119.0, 7659.333333333333, 1133.3333333333333, 1605.0]"
40,0,5.00017770131429,1589945.0,810977.3333333334,1553521.0,760330.0,737141.6666666666,361441.6666666667,3880607.6666666665,"[641116.3333333334, 18086.0, 245630.33333333334, 401522.0, 17283.666666666668, 4402.333333333333, 1746.3333333333333, 4087.6666666666665, 12865.333333333334, 16809.0, 4242.0, 21862.0, 535366.0, 9013.333333333334, 401081.6666666667, 3260.3333333333335, 8330.666666666666, 11089.0, 650.6666666666666, 321089.6666666667, 1935.0, 28919.666666666668, 3196.0, 1149.3333333333333, 1505.3333333333333, 750.0, 3651.0, 2124.0, 3530.0, 202022.33333333334, 280413.3333333333, 19244.666666666668, 27261.0, 894.3333333333334, 385384.0, 1782.3333333333333, 225672.33333333334, 2140.0, 729.6666666666666, 8769.0]"
64,0,5.00024398167928,1165062.3333333333,600944.3333333334,1137519.0,550269.0,540014.0,261697.33333333334,2842595.3333333335,"[448578.6666666667, 125977.0, 5042.333333333333, 1821.6666666666667, 183768.0, 1404.0, 4150.333333333333, 6685.666666666667, 3693.3333333333335, 13380.333333333334, 72302.66666666667, 32323.666666666668, 261246.33333333334, 8495.333333333334, 157417.66666666666, 106650.0, 106890.33333333333, 14043.666666666666, 2088.0, 287957.6666666667, 1390.6666666666667, 4205.333333333333, 1366.6666666666667, 63804.0, 5211.666666666667, 204.66666666666666, 3267.6666666666665, 1851.3333333333333, 314.3333333333333, 2627.3333333333335, 1299.3333333333333, 2554.6666666666665, 435.3333333333333, 1645.6666666666667, 290288.3333333333, 624.3333333333334, 2487.3333333333335, 756.3333333333334, 3290.6666666666665, 2534.6666666666665, 4373.666666666667, 2513.0, 44778.0, 11773.666666666666, 6837.333333333333, 185483.0, 30914.0, 10451.666666666666, 714.0, 2771.0, 1014.0, 2409.3333333333335, 1469.6666666666667, 1020.6666666666666, 4173.666666666667, 2355.6666666666665, 8484.0, 1309.3333333333333, 4339.333333333333, 8483.333333333334, 267110.3333333333, 1219.0, 3437.3333333333335, 1083.3333333333333]"
