threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,average_operations_per_thread
1,0,1.000000238418579,832609.6666666666,437213.0,813571.3333333334,386668.3333333333,386530.6666666667,183541.0,2032711.6666666667,[2032711.6666666667]
2,0,1.0000028212865193,394933.0,220666.33333333334,386075.6666666667,170315.33333333334,182934.0,80964.33333333333,963942.6666666666,"[486982.6666666667, 476960.0]"
4,0,1.0000053246815999,268329.3333333333,157691.66666666666,260994.0,107287.66666666667,124027.33333333333,51116.333333333336,653350.6666666666,"[182092.33333333334, 152384.66666666666, 93260.33333333333, 225613.33333333334]"
8,0,1.000019629796346,249258.33333333334,148473.0,243266.33333333334,98226.33333333333,115547.0,46768.666666666664,608071.6666666666,"[187269.33333333334, 5433.0, 129793.66666666667, 116586.66666666667, 33279.0, 21602.0, 25470.666666666668, 88637.33333333333]"
10,0,1.0000285307566326,239840.66666666666,143553.0,233398.33333333334,93522.66666666667,111323.66666666667,44528.666666666664,584562.6666666666,"[73323.66666666667, 3719.6666666666665, 207569.33333333334, 88123.0, 62076.666666666664, 9543.0, 1553.0, 98336.66666666667, 3391.0, 36926.666666666664]"
20,0,1.0000760952631633,351142.0,198899.0,341933.0,148276.66666666666,162941.0,70753.0,856016.0,"[294722.0, 98070.66666666667, 15902.333333333334, 95072.0, 1939.3333333333333, 5403.333333333333, 6504.333333333333, 1357.3333333333333, 77.0, 304775.3333333333, 11277.666666666666, 399.3333333333333, 237.33333333333334, 1479.3333333333333, 5051.333333333333, 388.0, 1017.6666666666666, 3431.3333333333335, 4720.0, 4190.333333333333]"
40,0,1.0001687208811443,311425.0,179193.66666666666,303875.3333333333,128723.33333333333,144126.66666666666,61050.666666666664,759427.0,"[43140.0, 75351.33333333333, 607.6666666666666, 802.3333333333334, 774.3333333333334, 3328.0, 715.3333333333334, 1890.3333333333333, 234.33333333333334, 98161.33333333333, 973.0, 42153.333333333336, 34581.333333333336, 1089.3333333333333, 2388.3333333333335, 701.0, 40790.666666666664, 1604.3333333333333, 662.3333333333334, 884.6666666666666, 557.0, 712.3333333333334, 1547.6666666666667, 845.6666666666666, 65558.0, 227.66666666666666, 506.6666666666667, 104006.66666666667, 80767.66666666667, 18339.333333333332, 4884.666666666667, 1160.3333333333333, 40521.666666666664, 342.0, 84769.0, 826.3333333333334, 242.0, 149.0, 227.0, 2403.0]"
64,0,1.0003814299901326,237308.0,142248.0,230775.66666666666,92011.66666666667,109926.0,43899.666666666664,578009.6666666666,"[1205.3333333333333, 61191.666666666664, 697.6666666666666, 38324.666666666664, 809.0, 662.0, 1065.6666666666667, 19165.0, 557.6666666666666, 72213.33333333333, 777.0, 37918.666666666664, 40117.0, 799.6666666666666, 1521.6666666666667, 1337.3333333333333, 33659.666666666664, 738.6666666666666, 1522.6666666666667, 2119.0, 387.3333333333333, 467.6666666666667, 484.0, 541.6666666666666, 1072.6666666666667, 83.66666666666667, 148.33333333333334, 53.0, 149.33333333333334, 404.0, 24487.333333333332, 84.33333333333333, 1216.3333333333333, 317.6666666666667, 509.6666666666667, 377.0, 1012.3333333333334, 471.3333333333333, 7181.0, 200.0, 32327.0, 42787.333333333336, 4384.333333333333, 10461.666666666666, 3993.6666666666665, 265.3333333333333, 3562.0, 39970.666666666664, 786.3333333333334, 1074.3333333333333, 63.0, 347.3333333333333, 819.6666666666666, 321.0, 21478.666666666668, 1504.3333333333333, 420.6666666666667, 2242.6666666666665, 292.0, 271.6666666666667, 1143.3333333333333, 1113.3333333333333, 50936.666666666664, 1390.6666666666667]"
