threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,average_operations_per_thread
1,0,5.00000015894572,1160160.3333333333,580497.6666666666,1054485.3333333333,527781.6666666666,8339570.0,4167281.3333333335,10554215.666666666,[10554215.666666666]
