threads,repetition,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,operations_per_thread
1,0,0,1.0000003576278687,250967,147084,228341,95344,1807745,750448,2287053,[2287053]
1,1,0,1.0000003576278687,248378,145859,225885,94046,1788982,740826,2263245,[2263245]
1,2,0,1.0,247564,145442,225225,93713,1783363,737963,2256152,[2256152]
