threads,repetition,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,basic_correctness_test_success,operations_per_thread
1,0,0,5.000000476837158,987562,497794,897778,445269,7101081,3531031,8986421,1,[8986421]
2,0,0,5.000000953674316,448344,239885,404745,188501,3199564,1491685,4052653,1,"[2216311, 1836342]"
4,0,0,5.000011444091797,221044,132305,200864,81123,1581602,635165,2003510,1,"[504580, 439460, 522125, 537345]"
8,0,0,5.000022888183594,204551,124385,186975,73418,1469850,576129,1861376,1,"[235443, 225003, 237580, 226695, 237522, 234130, 228780, 236223]"
10,0,0,5.000019550323486,204885,124403,186993,73202,1475169,578556,1867047,1,"[188802, 181668, 191307, 185835, 182695, 185449, 190301, 188897, 184448, 187645]"
20,0,0,5.000051021575928,192598,118525,175044,67470,1378141,531828,1745783,1,"[87081, 85606, 89533, 86988, 86984, 85880, 85839, 88212, 87577, 87287, 89118, 87403, 89011, 87978, 86865, 85605, 85572, 86437, 88181, 88626]"
40,0,0,5.0001020431518555,183750,114287,167365,63585,1321277,501004,1672392,1,"[42473, 42821, 42521, 41717, 41880, 42651, 41918, 42393, 42094, 43234, 42496, 42633, 42520, 42300, 42366, 42043, 41355, 42289, 41809, 42166, 41237, 40784, 40886, 41199, 42509, 40953, 41925, 40717, 41210, 41507, 41306, 40902, 40423, 40674, 42470, 40620, 42402, 40884, 41043, 43062]"
64,0,0,5.000377655029297,182573,113654,165899,62921,1306027,494728,1654499,1,"[25968, 25900, 26626, 25501, 25699, 26287, 26138, 25539, 25241, 25018, 26463, 25658, 26653, 25584, 25398, 26257, 25881, 26151, 25566, 26511, 26268, 25472, 26055, 25733, 26191, 25409, 25946, 26083, 25236, 25964, 26675, 25867, 25871, 26628, 25389, 26109, 25544, 25971, 25203, 25851, 26234, 25973, 25706, 26038, 25537, 25366, 25847, 25748, 25955, 26000, 25968, 25459, 25677, 25399, 26017, 25546, 25552, 24803, 26341, 25915, 26336, 26056, 25568, 25954]"
