threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,basic_correctness_test_success,average_operations_per_thread
1,0,1.000000278155009,891112.3333333334,464995.6666666667,867690.6666666666,414263.6666666667,412086.3333333333,196723.33333333334,2170889.3333333335,True,[2170889.3333333335]
2,0,1.000002145767212,442210.0,243718.33333333334,430417.3333333333,193001.0,204071.0,91851.0,1076698.3333333333,True,"[537385.0, 539313.3333333334]"
4,0,1.000005880991618,291270.6666666667,169208.0,282736.3333333333,118542.33333333333,133552.66666666666,56190.666666666664,707559.6666666666,True,"[196311.33333333334, 122562.66666666667, 144957.0, 243728.66666666666]"
8,0,1.000018040339152,267863.3333333333,157531.33333333334,260345.66666666666,107084.66666666667,123229.66666666667,50982.666666666664,651438.6666666666,True,"[225756.33333333334, 4659.666666666667, 81808.0, 46711.666666666664, 90787.66666666667, 140725.33333333334, 41820.0, 19170.0]"
10,0,1.0000252723693848,265669.3333333333,156518.66666666666,257925.66666666666,105988.0,122063.66666666667,50421.0,645658.6666666666,True,"[181458.33333333334, 1383.0, 17923.0, 101546.0, 77089.33333333333, 6128.0, 9582.666666666666, 11209.666666666666, 34348.666666666664, 204990.0]"
20,0,1.0000698169072468,351362.0,198681.0,341299.6666666667,147953.33333333334,161428.33333333334,70361.33333333333,854090.0,True,"[254136.0, 771.6666666666666, 2721.3333333333335, 68976.66666666667, 368.3333333333333, 401.6666666666667, 261.6666666666667, 8488.666666666666, 5496.0, 1391.3333333333333, 7157.666666666667, 11888.666666666666, 6078.333333333333, 235.33333333333334, 330718.6666666667, 46623.666666666664, 97401.0, 4540.333333333333, 977.6666666666666, 5455.333333333333]"
40,0,1.000172734260559,329134.3333333333,187764.0,319616.6666666667,137088.0,151454.0,65211.0,800205.0,True,"[131644.66666666666, 1462.0, 484.3333333333333, 128936.0, 141.33333333333334, 385.6666666666667, 174.66666666666666, 1237.0, 1363.3333333333333, 4508.666666666667, 109.66666666666667, 285.3333333333333, 158.33333333333334, 128.66666666666666, 114231.33333333333, 111.0, 1454.6666666666667, 182.66666666666666, 214.0, 2196.3333333333335, 4813.666666666667, 6314.666666666667, 134764.33333333334, 138213.66666666666, 1477.3333333333333, 561.0, 1525.3333333333333, 152.0, 289.6666666666667, 140.66666666666666, 339.6666666666667, 576.0, 268.0, 213.66666666666666, 2496.3333333333335, 100.33333333333333, 110660.0, 4349.333333333333, 2912.6666666666665, 627.0]"
64,0,1.000353495279948,237861.33333333334,142914.66666666666,231574.66666666666,92664.33333333333,109482.0,43964.333333333336,578918.0,True,"[52258.0, 447.6666666666667, 2654.0, 49265.333333333336, 4404.666666666667, 913.6666666666666, 501.6666666666667, 558.3333333333334, 1066.6666666666667, 600.3333333333334, 1001.0, 1007.6666666666666, 267.0, 285.0, 665.3333333333334, 303.6666666666667, 1184.0, 372.3333333333333, 1633.6666666666667, 1812.3333333333333, 51404.666666666664, 511.6666666666667, 1776.0, 1662.3333333333333, 2777.3333333333335, 344.3333333333333, 62725.0, 1069.6666666666667, 3783.0, 2524.3333333333335, 259.3333333333333, 13244.0, 761.3333333333334, 1010.6666666666666, 949.6666666666666, 615.0, 604.0, 867.0, 839.6666666666666, 514.0, 311.3333333333333, 52159.666666666664, 485.0, 24800.666666666668, 623.6666666666666, 28055.333333333332, 668.3333333333334, 49154.0, 9285.333333333334, 3546.6666666666665, 353.0, 496.0, 848.6666666666666, 789.3333333333334, 600.3333333333334, 62536.0, 766.0, 27444.0, 1687.3333333333333, 525.3333333333334, 1354.0, 41153.0, 1420.0, 409.6666666666667]"
