threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,average_operations_per_thread
1,0,5.000000476837158,3382687.3333333335,1697561.6666666667,3299266.0,1646941.6666666667,1568255.0,781353.3333333334,8250208.333333333,[8250208.333333333]
2,0,5.00000524520874,1729107.6666666667,883720.0,1704454.6666666667,833497.0,809105.6666666666,395674.0,4242668.0,"[2606259.3333333335, 1636408.6666666667]"
4,0,5.000012079874675,872094.6666666666,455702.6666666667,848395.3333333334,405238.0,403105.6666666667,192429.66666666666,2123595.6666666665,"[561294.0, 536494.6666666666, 569385.6666666666, 456421.3333333333]"
8,0,5.000016371409099,711559.3333333334,376816.6666666667,693024.6666666666,326194.6666666667,329224.6666666667,154649.0,1733808.6666666667,"[208912.33333333334, 222696.66666666666, 228377.0, 212677.0, 212071.0, 214878.33333333334, 215014.66666666666, 219181.66666666666]"
10,0,5.000020980834961,632672.0,338162.6666666667,617997.3333333334,287692.6666666667,293739.6666666667,136566.0,1544409.0,"[146380.0, 151067.66666666666, 164106.0, 145798.66666666666, 157881.33333333334, 150905.66666666666, 151027.0, 153155.33333333334, 161540.66666666666, 162546.66666666666]"
20,0,5.000049591064453,629366.6666666666,336529.6666666667,614719.3333333334,285836.0,291711.6666666667,135691.33333333334,1535797.6666666667,"[72588.66666666667, 75472.66666666667, 76455.0, 74638.33333333333, 74293.66666666667, 75687.0, 75016.0, 76534.33333333333, 78664.33333333333, 75315.33333333333, 75854.66666666667, 79997.0, 79395.0, 74606.0, 78134.0, 78106.0, 75374.66666666667, 81232.66666666667, 79486.33333333333, 78946.0]"
40,0,5.000113328297933,605269.6666666666,324492.0,590365.6666666666,273789.6666666667,280658.0,130209.33333333333,1476293.3333333333,"[35397.0, 36365.333333333336, 36540.333333333336, 36139.0, 36805.666666666664, 36382.333333333336, 35538.333333333336, 36770.666666666664, 37468.333333333336, 36645.0, 37364.666666666664, 38526.666666666664, 37920.666666666664, 36801.666666666664, 37940.0, 36760.0, 37787.333333333336, 38156.666666666664, 36899.333333333336, 38082.666666666664, 36508.0, 36053.333333333336, 37161.333333333336, 37927.333333333336, 36233.333333333336, 35755.666666666664, 37057.0, 36218.333333333336, 36430.666666666664, 37589.333333333336, 36649.333333333336, 36463.333333333336, 35451.0, 37719.666666666664, 36421.666666666664, 38257.333333333336, 36311.666666666664, 37754.0, 37798.666666666664, 36240.666666666664]"
64,0,5.000518798828125,607822.3333333334,325862.3333333333,591756.0,274897.3333333333,281599.0,130853.0,1481177.3333333333,"[22016.666666666668, 22848.666666666668, 23416.0, 22376.0, 23345.0, 23285.0, 22821.333333333332, 22489.666666666668, 23013.666666666668, 22931.666666666668, 23305.666666666668, 23289.333333333332, 23443.0, 23420.666666666668, 23439.666666666668, 23298.0, 23211.333333333332, 23229.666666666668, 23523.0, 24058.333333333332, 23128.333333333332, 23003.0, 22957.0, 22843.666666666668, 23328.0, 22336.666666666668, 22928.666666666668, 22517.333333333332, 23075.333333333332, 23528.0, 22655.0, 22727.333333333332, 22548.333333333332, 22847.333333333332, 23383.0, 22838.666666666668, 22927.666666666668, 23388.666666666668, 23446.0, 22867.666666666668, 22914.0, 23194.0, 23920.0, 23332.666666666668, 22294.0, 23842.666666666668, 23379.333333333332, 23560.666666666668, 23579.666666666668, 23749.666666666668, 23764.0, 22785.333333333332, 23311.0, 23156.0, 22984.333333333332, 23189.666666666668, 23065.0, 23396.666666666668, 22642.0, 23811.666666666668, 23207.0, 23419.333333333332, 23980.333333333332, 22660.333333333332]"
