threads,repetition,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,basic_correctness_test_success,operations_per_thread
1,0,0,1.0000005960464478,669984,355805,653042,305343,308656,144682,1631682,1,[1631682]
2,0,0,1.0000008344650269,597152,318215,570895,267145,269809,126479,1437856,1,"[712276, 725580]"
4,0,0,1.000011920928955,183934,115477,177632,65992,84212,31207,445778,1,"[116980, 90461, 118224, 120113]"
8,0,0,1.0000211000442505,148226,97576,144366,49453,68422,23506,361014,1,"[45173, 46510, 45712, 44419, 43783, 44788, 44594, 46035]"
10,0,0,1.0000133514404297,150221,98456,145957,50312,69611,23981,365789,1,"[36134, 36788, 36520, 35550, 35684, 37831, 37205, 37212, 36250, 36615]"
20,0,0,1.0000479221343994,135553,90882,132003,43774,62191,20437,329747,1,"[16457, 16152, 16376, 16193, 16151, 17004, 17510, 16758, 16520, 16655, 16275, 16711, 16162, 16334, 17454, 15949, 16005, 16742, 16099, 16240]"
40,0,0,1.0001071691513062,127833,86538,124245,39869,58212,18606,310290,1,"[7505, 7535, 7765, 7685, 7603, 7961, 7738, 7898, 7663, 7883, 7636, 7758, 7564, 7955, 7689, 7600, 7933, 8164, 7999, 7914, 7592, 7883, 7700, 7777, 7910, 7733, 7769, 7468, 7761, 7711, 7405, 7748, 7535, 7809, 8186, 7847, 7557, 7722, 7823, 7906]"
64,0,0,1.0004758834838867,119451,81961,115960,36123,54825,17003,290236,1,"[4378, 4665, 4591, 4592, 4506, 4375, 4354, 4419, 4400, 4617, 4588, 4556, 4407, 4464, 4683, 4736, 4905, 4266, 4472, 4611, 4306, 4187, 4504, 4343, 4400, 4512, 4952, 4292, 4627, 4289, 4304, 4736, 4780, 4724, 4701, 4816, 4703, 4902, 4559, 4316, 4625, 4508, 4173, 4621, 4698, 4944, 4502, 4236, 4753, 4536, 4578, 4735, 4435, 4730, 4342, 4735, 4731, 4375, 4462, 4522, 4419, 4123, 4452, 4463]"
