threads,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations
1,5.0,1268915.0,632284.0,1153819.0,579807.0,9115956.0,4578768.0,11538690.0
2,5.000000476837158,699444.0,360530.0,636287.0,308373.0,5032401.0,2444709.0,6368132.0
4,5.0000128746032715,397460.0,216707.0,360818.0,164270.0,2852349.0,1299871.0,3610627.0
8,5.00001859664917,424760.0,230476.0,385799.0,177812.0,3048815.0,1402970.0,3859374.0
10,5.000022888183594,416973.0,225938.0,378579.0,173640.0,2990587.0,1374610.0,3786139.0
20,5.0000739097595215,504113.0,267674.0,457460.0,215441.0,3619904.0,1700924.0,4581477.0
40,5.000121593475342,494139.0,262761.0,449320.0,210631.0,3550678.0,1664822.0,4494137.0
64,5.000193119049072,377294.0,207288.0,343645.0,154957.0,2708938.0,1222297.0,3429877.0
