threads,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations
1,1.0000005960464478,116812.0,79902.0,105205.0,33274.0,832602.0,263173.0,1054619.0
2,1.0000016689300537,120690.0,82221.0,108686.0,34925.0,859194.0,276386.0,1088570.0
4,1.0071340799331665,86689.0,63409.0,77771.0,20932.0,616746.0,166120.0,781206.0
8,1.0000208616256714,85343.0,62445.0,76419.0,20312.0,606140.0,161878.0,767902.0
10,1.0000382661819458,87899.0,64211.0,78085.0,21291.0,624131.0,170240.0,790115.0
20,1.000084638595581,86539.0,63267.0,77780.0,20736.0,616216.0,165748.0,780535.0
40,1.003507137298584,79201.0,59012.0,70837.0,17933.0,562549.0,144209.0,712587.0
64,1.0003881454467773,80059.0,59423.0,71821.0,18391.0,569153.0,146606.0,721033.0
