threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,average_operations_per_thread
1,0,5.00000015894572,1320008.0,656497.0,1199553.3333333333,604110.0,9485957.666666666,4767209.666666667,12005519.0,[12005519.0]
2,0,5.000004609425862,630222.6666666666,327454.3333333333,572309.6666666666,275180.0,4524173.666666667,2173543.3333333335,5726706.0,"[2616745.0, 3109961.0]"
4,0,5.000004609425862,452741.3333333333,242807.66666666666,411538.6666666667,190460.0,3252586.3333333335,1506694.0,4116866.3333333335,"[928363.3333333334, 1345346.6666666667, 936581.0, 906575.3333333334]"
8,0,5.000017484029134,392498.0,214183.0,356296.3333333333,161778.33333333334,2822444.0,1283418.6666666667,3571238.3333333335,"[831009.0, 1181096.3333333333, 53401.0, 700142.6666666666, 23014.333333333332, 659660.3333333334, 24546.0, 98368.66666666667]"
10,0,5.000024159749349,388125.3333333333,212435.33333333334,352770.6666666667,160048.33333333334,2793015.3333333335,1264879.0,3533911.3333333335,"[42781.666666666664, 1139665.6666666667, 901856.0, 82261.33333333333, 5283.0, 1261425.3333333333, 7183.0, 24590.666666666668, 5425.0, 63439.666666666664]"
20,0,5.0000583330790205,488819.3333333333,260112.33333333334,444457.0,207664.66666666666,3510547.6666666665,1642167.3333333333,4443824.0,"[304624.6666666667, 116167.33333333333, 1093867.6666666667, 126817.0, 829422.0, 670692.0, 67811.0, 274127.0, 15464.333333333334, 242049.0, 9814.666666666666, 12894.333333333334, 5899.0, 117102.66666666667, 27149.0, 246401.0, 10861.666666666666, 265292.6666666667, 2043.6666666666667, 5323.333333333333]"
40,0,5.000137488047282,489842.6666666667,260556.66666666666,445893.0,208141.66666666666,3524947.0,1648725.0,4460682.666666667,"[347587.6666666667, 10344.0, 23871.0, 13762.666666666666, 683.6666666666666, 359294.3333333333, 1529.3333333333333, 1452.6666666666667, 817.3333333333334, 863680.6666666666, 4951.0, 1593.0, 535.3333333333334, 734.6666666666666, 23355.666666666668, 2097.6666666666665, 932.0, 5034.666666666667, 854.0, 670.0, 1708.6666666666667, 2229.3333333333335, 8005.666666666667, 1466.3333333333333, 5222.666666666667, 412411.0, 975.0, 1081.6666666666667, 859498.6666666666, 8695.0, 4572.666666666667, 39644.0, 10115.0, 235.0, 4912.666666666667, 531.6666666666666, 1409758.6666666667, 6835.0, 10933.666666666666, 8069.0]"
64,0,5.000195821126302,380821.3333333333,208701.33333333334,345638.0,156361.0,2738001.0,1238150.6666666667,3464460.3333333335,"[480862.6666666667, 2192.0, 12690.333333333334, 4552.333333333333, 957.0, 192372.33333333334, 183.0, 2625.0, 1204.0, 9969.0, 2812.0, 3738.6666666666665, 7908.333333333333, 2058.6666666666665, 9798.0, 121.33333333333333, 1333.3333333333333, 548.6666666666666, 4502.666666666667, 395.3333333333333, 913.0, 201.33333333333334, 5886.666666666667, 2387.3333333333335, 1939.6666666666667, 7181.0, 4755.333333333333, 1493.3333333333333, 11302.0, 1166.3333333333333, 18271.333333333332, 390.3333333333333, 12968.0, 139.66666666666666, 3711.6666666666665, 804.3333333333334, 2683.0, 7664.333333333333, 3480.3333333333335, 8083.333333333333, 513681.6666666667, 730.3333333333334, 199698.66666666666, 1133.6666666666667, 547.0, 425053.6666666667, 795.6666666666666, 7684.666666666667, 1322.3333333333333, 524424.0, 2055.3333333333335, 322.3333333333333, 1033.0, 1078.3333333333333, 435300.6666666667, 480305.6666666667, 1852.6666666666667, 7904.666666666667, 14540.0, 846.0, 1441.6666666666667, 1146.0, 4024.3333333333335, 1291.0]"
