threads,repetition,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,operations_per_thread
1,0,0,1.0000004768371582,933677,487012,912208,436584,433340,207214,2279225,[2279225]
1,1,0,1.000000238418579,940468,490348,919066,440032,436616,208874,2296150,[2296150]
1,2,0,1.000000238418579,941951,491100,920522,440720,437261,209216,2299734,[2299734]
