threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,average_operations_per_thread
1,0,5.000000476837158,3161369.0,1588212.0,3084648.0,1537727.0,1465974.0,729687.0,7711991.0,[7711991.0]
2,0,5.000001430511475,1739511.0,896103.0,1743832.0,846188.0,828315.0,401399.0,4311658.0,"[2528125.0, 1783533.0]"
4,0,5.000014305114746,804622.0,422012.0,782534.0,371349.0,372635.0,176559.0,1959791.0,"[516271.0, 455757.0, 516288.0, 471475.0]"
8,0,5.000024795532227,732680.0,387880.0,715435.0,336846.0,338802.0,159550.0,1786917.0,"[219124.0, 223211.0, 222155.0, 235273.0, 218645.0, 222810.0, 226445.0, 219254.0]"
10,0,5.000034809112549,642170.0,342344.0,624960.0,291545.0,298161.0,139295.0,1565291.0,"[152824.0, 154346.0, 153864.0, 163435.0, 154549.0, 164923.0, 154930.0, 153508.0, 151359.0, 161553.0]"
20,0,5.000066757202148,637071.0,340199.0,621055.0,289547.0,295570.0,138243.0,1553696.0,"[77805.0, 74436.0, 77168.0, 82694.0, 76098.0, 79923.0, 74221.0, 76101.0, 79118.0, 79555.0, 79191.0, 76023.0, 76977.0, 76899.0, 77047.0, 79399.0, 77617.0, 76964.0, 78959.0, 77501.0]"
40,0,5.000095367431641,610163.0,326510.0,594731.0,275657.0,281857.0,131315.0,1486751.0,"[37128.0, 35453.0, 36580.0, 36970.0, 36774.0, 36626.0, 36595.0, 35655.0, 36592.0, 36616.0, 36546.0, 36851.0, 37116.0, 36633.0, 35683.0, 38316.0, 37642.0, 35068.0, 36661.0, 37034.0, 38152.0, 36998.0, 36533.0, 37396.0, 37535.0, 37078.0, 36198.0, 38567.0, 38130.0, 36780.0, 38522.0, 38211.0, 37900.0, 37666.0, 38341.0, 38766.0, 37428.0, 38613.0, 38070.0, 37328.0]"
64,0,5.000497817993164,606256.0,324647.0,590017.0,273727.0,281102.0,130596.0,1477375.0,"[23338.0, 23036.0, 22749.0, 23301.0, 22924.0, 22604.0, 22695.0, 22948.0, 22667.0, 23205.0, 22756.0, 22814.0, 23367.0, 23000.0, 23179.0, 23050.0, 22766.0, 22606.0, 23595.0, 22705.0, 23135.0, 22946.0, 22943.0, 23253.0, 23405.0, 23126.0, 22254.0, 23323.0, 23223.0, 22952.0, 23101.0, 23348.0, 22290.0, 23404.0, 23105.0, 23073.0, 23647.0, 23504.0, 23510.0, 22632.0, 22166.0, 22435.0, 23058.0, 22849.0, 23452.0, 23905.0, 23849.0, 23729.0, 22838.0, 23118.0, 22731.0, 22924.0, 23189.0, 23059.0, 23701.0, 23996.0, 22457.0, 23708.0, 22328.0, 23274.0, 22497.0, 23838.0, 23273.0, 23522.0]"
