threads,repetition,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,basic_correctness_test_success,operations_per_thread
1,0,0,5.0,3275997,1643584,3198071,1593003,1517261,755544,7991329,1,[7991329]
2,0,0,5.000004768371582,1735238,891809,1729485,841843,817933,397833,4282656,1,"[2570024, 1712632]"
4,0,0,5.000009059906006,1111279,573224,1078690,522423,512530,248133,2702499,1,"[708964, 640731, 649948, 702856]"
8,0,0,5.000020980834961,681128,361780,662916,311323,315013,147445,1659057,1,"[206238, 213708, 206219, 205093, 198393, 219031, 213173, 197202]"
10,0,0,5.000026702880859,649247,346764,632335,296083,299742,139729,1581324,1,"[151634, 158464, 155673, 154495, 165806, 161690, 160976, 161836, 152811, 157939]"
20,0,0,5.000053882598877,653435,347912,636246,297375,302005,141324,1591686,1,"[79760, 82043, 75397, 82827, 84542, 79006, 75581, 76799, 77610, 78014, 81496, 78132, 83862, 82573, 77768, 77784, 78432, 76801, 84171, 79088]"
40,0,0,5.0001020431518555,622184,332114,604716,281610,286773,133731,1513673,1,"[35722, 37280, 37500, 36170, 38117, 36091, 36544, 37368, 35612, 37264, 39090, 38578, 39746, 36135, 38671, 37037, 37105, 37563, 39907, 39427, 37162, 39296, 39259, 38762, 37213, 35477, 37725, 39745, 37848, 37713, 38164, 39546, 36944, 39131, 38667, 37687, 37517, 39292, 37673, 37925]"
64,0,0,5.000552177429199,614968,328902,597968,278252,282893,131850,1495829,1,"[23415, 22590, 22890, 22747, 23743, 23352, 23412, 24214, 22735, 23371, 23934, 23944, 23926, 23481, 22732, 22432, 23698, 23658, 23052, 23394, 23095, 24480, 23406, 23695, 22806, 21670, 22881, 24150, 22844, 24261, 23726, 23973, 22567, 23996, 23770, 22939, 23401, 22705, 23040, 24501, 23183, 23072, 23569, 23035, 23273, 23304, 22934, 23068, 24061, 22797, 23606, 23171, 23383, 23253, 24301, 24678, 23084, 22787, 23228, 23239, 22684, 24312, 24213, 22968]"
