threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,average_operations_per_thread
1,0,1.0000005563100178,657314.3333333334,350724.3333333333,643190.6666666666,300005.6666666667,304912.3333333333,142477.66666666666,1605417.3333333333,[1605417.3333333333]
2,0,1.0000013907750447,591882.3333333334,319760.0,585625.0,269417.3333333333,278024.6666666667,128220.66666666667,1455532.0,"[727864.3333333334, 727667.6666666666]"
4,0,1.000009536743164,202572.33333333334,124928.33333333333,196888.66666666666,75146.66666666667,93517.0,35790.666666666664,492978.0,"[114238.33333333333, 129494.0, 117068.33333333333, 132177.33333333334]"
8,0,1.0000218550364177,147043.66666666666,96756.0,143035.66666666666,49048.0,68265.66666666667,23237.666666666668,358345.0,"[44632.0, 44375.666666666664, 44832.333333333336, 44767.0, 45378.666666666664, 45205.0, 44702.666666666664, 44451.666666666664]"
10,0,1.0000217358271282,139912.66666666666,93065.66666666667,136678.66666666666,45589.666666666664,64648.0,21711.333333333332,341239.3333333333,"[33509.333333333336, 34158.0, 33462.666666666664, 34240.0, 34013.666666666664, 34448.666666666664, 34752.0, 34291.333333333336, 34845.666666666664, 33518.0]"
20,0,1.0000487963358562,128553.33333333333,87073.66666666667,124558.33333333333,40286.333333333336,59543.666666666664,19246.333333333332,312655.3333333333,"[15505.0, 15663.666666666666, 15724.666666666666, 15646.0, 15544.0, 16001.0, 15653.666666666666, 15767.333333333334, 15788.0, 15404.666666666666, 16113.333333333334, 15442.666666666666, 15208.333333333334, 15779.666666666666, 16119.0, 15174.333333333334, 15845.333333333334, 15308.666666666666, 15616.333333333334, 15349.666666666666]"
40,0,1.0001213153203328,124838.0,85027.66666666667,121237.33333333333,38712.333333333336,57974.333333333336,18506.0,304049.6666666667,"[7449.666666666667, 7594.333333333333, 7423.666666666667, 7324.666666666667, 7490.0, 7696.0, 7490.333333333333, 7608.666666666667, 7723.333333333333, 7356.333333333333, 7682.333333333333, 7750.0, 7416.0, 7810.666666666667, 7544.0, 7617.666666666667, 7828.0, 7595.666666666667, 7712.666666666667, 7699.333333333333, 7593.333333333333, 7539.666666666667, 7569.0, 7419.0, 7687.0, 7518.0, 7631.333333333333, 7561.0, 7773.0, 7637.0, 7742.0, 7463.0, 7714.333333333333, 7499.666666666667, 7770.0, 7579.0, 7644.666666666667, 7750.333333333333, 7610.333333333333, 7534.666666666667]"
64,0,1.0003912846247356,121741.66666666667,83374.66666666667,118525.33333333333,37328.333333333336,56495.666666666664,17802.666666666668,296762.6666666667,"[4604.333333333333, 4541.666666666667, 4583.0, 4565.0, 4591.333333333333, 4651.666666666667, 4711.333333333333, 4654.333333333333, 4737.666666666667, 4693.0, 4593.333333333333, 4672.666666666667, 4434.333333333333, 4611.0, 4692.0, 4539.333333333333, 4662.0, 4687.666666666667, 4652.333333333333, 4605.666666666667, 4424.0, 4441.666666666667, 4752.666666666667, 4697.0, 4692.0, 4639.333333333333, 4512.0, 4526.333333333333, 4803.0, 4512.666666666667, 4737.666666666667, 4593.333333333333, 4679.0, 4628.666666666667, 4570.333333333333, 4509.333333333333, 4526.0, 4705.666666666667, 4686.0, 4692.0, 4634.333333333333, 4591.0, 4718.333333333333, 4528.0, 4617.666666666667, 4697.0, 4695.0, 4622.666666666667, 4683.0, 4676.666666666667, 4561.666666666667, 4623.666666666667, 4604.0, 4652.666666666667, 4744.333333333333, 4635.666666666667, 4699.666666666667, 4746.0, 4694.666666666667, 4627.333333333333, 4766.0, 4609.0, 4807.333333333333, 4714.666666666667]"
