threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,basic_correctness_test_success,average_operations_per_thread
1,0,1.000000238418579,661520.0,351628.0,644453.0,301029.0,304622.0,142668.0,1610595.0,True,[1610595.0]
2,0,1.000005841255188,529668.0,287357.0,521688.0,237284.0,246113.0,112371.0,1297469.0,True,"[645777.0, 651692.0]"
4,0,1.0000087022781372,183165.0,115077.0,177284.0,65598.0,84042.0,31153.0,444491.0,True,"[116627.0, 115086.0, 116451.0, 96327.0]"
8,0,1.0000184774398804,140497.0,93542.0,136805.0,46039.0,64058.0,21572.0,341360.0,True,"[42318.0, 43011.0, 40923.0, 45399.0, 42200.0, 44369.0, 41066.0, 42074.0]"
10,0,1.0000343322753906,135606.0,90433.0,131769.0,43408.0,61902.0,20426.0,329277.0,True,"[32464.0, 32527.0, 31521.0, 32674.0, 32428.0, 34357.0, 31566.0, 33077.0, 34139.0, 34524.0]"
20,0,1.0000650882720947,133758.0,89671.0,129371.0,42560.0,60971.0,20007.0,324100.0,True,"[15924.0, 16414.0, 15804.0, 15848.0, 15861.0, 17388.0, 15848.0, 16074.0, 17203.0, 17426.0, 15645.0, 15576.0, 15467.0, 15356.0, 15378.0, 15485.0, 15779.0, 17277.0, 17091.0, 17256.0]"
40,0,1.0001064538955688,130523.0,88099.0,127075.0,41346.0,60138.0,19427.0,317736.0,True,"[8364.0, 7859.0, 7693.0, 7867.0, 8228.0, 8340.0, 7643.0, 7791.0, 8445.0, 8227.0, 7748.0, 7769.0, 8392.0, 7811.0, 7702.0, 7690.0, 7787.0, 8494.0, 8360.0, 8415.0, 7523.0, 7539.0, 7745.0, 8584.0, 7747.0, 7618.0, 7751.0, 8249.0, 7919.0, 7852.0, 7752.0, 7692.0, 7761.0, 7825.0, 8584.0, 7541.0, 7566.0, 7853.0, 7594.0, 8416.0]"
64,0,1.0004892349243164,123154.0,84104.0,119399.0,37714.0,56520.0,17950.0,299073.0,True,"[3754.0, 4618.0, 4591.0, 4756.0, 4685.0, 4763.0, 4585.0, 4732.0, 4795.0, 4869.0, 4859.0, 4720.0, 4854.0, 4686.0, 4626.0, 4519.0, 4903.0, 4771.0, 4772.0, 4611.0, 4854.0, 4650.0, 4593.0, 4150.0, 4750.0, 4646.0, 4689.0, 4591.0, 4767.0, 4749.0, 4736.0, 4997.0, 4730.0, 4874.0, 4566.0, 4778.0, 4530.0, 4775.0, 3987.0, 4937.0, 4590.0, 4655.0, 4925.0, 4370.0, 4759.0, 4582.0, 4591.0, 4811.0, 4189.0, 4693.0, 4587.0, 4713.0, 4999.0, 4898.0, 4041.0, 4592.0, 4734.0, 4844.0, 4588.0, 4799.0, 4756.0, 4828.0, 4933.0, 4778.0]"
