threads,repetition,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,basic_correctness_test_success,operations_per_thread
1,0,0,1.000000238418579,658321,350057,641346,299406,303130,141875,1602797,1,[1602797]
2,0,0,1.000001072883606,489426,268509,485494,218474,228815,103389,1203735,1,"[584120, 619615]"
4,0,0,1.0000075101852417,241606,144570,234036,94166,110767,44450,586409,1,"[154834, 162719, 131351, 137505]"
8,0,0,1.0000168085098267,146572,96363,142593,48516,67563,22960,356728,1,"[42687, 44068, 45413, 44426, 43291, 47250, 46806, 42787]"
10,0,0,1.0000211000442505,137653,91884,133646,44325,63607,21089,334906,1,"[32964, 33312, 33754, 32664, 33495, 35380, 35662, 30670, 33103, 33902]"
20,0,0,1.000051736831665,134531,90158,131267,43267,61714,20095,327512,1,"[16036, 16262, 16097, 15641, 17087, 17402, 17584, 16113, 16714, 17518, 16000, 15649, 15500, 16175, 15694, 17314, 15736, 15853, 15438, 17699]"
40,0,0,1.0000989437103271,132995,89568,129968,42516,61276,19950,324239,1,"[7733, 7734, 7906, 8576, 8625, 8666, 8764, 7923, 8568, 8649, 8037, 7963, 7618, 7999, 7998, 8724, 8025, 8620, 7575, 8849, 7731, 8516, 7821, 8880, 7931, 8805, 7461, 7960, 7621, 8434, 7836, 7801, 7568, 8026, 7775, 7879, 7726, 7761, 8009, 8146]"
64,0,0,1.0005114078521729,122928,83699,119265,37520,56269,17815,298462,1,"[4607, 4650, 4735, 4862, 4822, 4901, 4939, 4843, 4692, 4895, 4651, 4756, 4426, 4724, 4877, 4592, 4894, 4785, 4597, 4464, 4672, 4285, 4814, 5106, 4260, 4643, 4576, 4769, 4540, 4614, 4748, 4765, 4720, 4675, 4643, 4764, 4498, 4762, 4861, 4472, 4341, 4794, 4041, 4415, 4272, 4780, 4501, 4879, 4753, 4725, 4874, 4562, 4723, 4868, 4438, 4730, 4824, 4199, 4416, 4698, 4528, 4834, 4509, 4859]"
