threads,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations
1,5.000000476837158,3186147.0,1599257.0,3110600.0,1548849.0,1475805.0,734744.0,7772552.0
2,5.000002861022949,3025153.0,1532252.0,3002142.0,1482123.0,1424816.0,703585.0,7452111.0
4,5.000004768371582,858608.0,449308.0,834646.0,398600.0,395077.0,188398.0,2088331.0
8,5.000021457672119,744930.0,393228.0,726035.0,343014.0,343682.0,162310.0,1814647.0
10,5.000029563903809,658248.0,349978.0,639925.0,299220.0,302817.0,141865.0,1600990.0
