threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,average_operations_per_thread
1,0,5.000000476837158,3163299.0,1589147.0,3086477.0,1538638.0,1466888.0,730159.0,7716664.0,[7716664.0]
2,0,5.000001430511475,1587443.0,822126.0,1598897.0,772359.0,758339.0,366127.0,3944679.0,"[2108563.0, 1836116.0]"
4,0,5.000008583068848,932806.0,486414.0,908298.0,435696.0,430874.0,205747.0,2271978.0,"[586138.0, 525847.0, 577980.0, 582013.0]"
8,0,5.000019550323486,711646.0,377461.0,695552.0,326786.0,330403.0,155573.0,1737601.0,"[216555.0, 222142.0, 215232.0, 218598.0, 218367.0, 208978.0, 214420.0, 223309.0]"
10,0,5.000016689300537,681607.0,361973.0,664412.0,311105.0,315293.0,147951.0,1661312.0,"[165084.0, 163712.0, 159697.0, 164035.0, 171720.0, 170979.0, 159682.0, 168732.0, 164335.0, 173336.0]"
20,0,5.000039100646973,661612.0,351857.0,644659.0,301098.0,305610.0,143105.0,1611881.0,"[80745.0, 78930.0, 78177.0, 82866.0, 84259.0, 84884.0, 77301.0, 82738.0, 78786.0, 78742.0, 79261.0, 80975.0, 77728.0, 85783.0, 82085.0, 78679.0, 78365.0, 81818.0, 78394.0, 81365.0]"
40,0,5.000117301940918,623265.0,333136.0,607920.0,282646.0,288290.0,133817.0,1519475.0,"[36552.0, 37471.0, 37474.0, 37197.0, 36708.0, 38209.0, 37149.0, 37737.0, 37432.0, 37399.0, 37241.0, 37758.0, 37619.0, 37943.0, 37348.0, 37038.0, 37234.0, 37463.0, 37307.0, 37329.0, 36982.0, 38357.0, 39202.0, 37697.0, 39118.0, 38854.0, 38525.0, 39730.0, 38843.0, 39724.0, 38382.0, 38625.0, 39713.0, 37867.0, 38415.0, 36863.0, 39159.0, 38328.0, 38507.0, 38976.0]"
64,0,5.000393867492676,614238.0,328866.0,599519.0,278322.0,284455.0,132391.0,1498212.0,"[22706.0, 22633.0, 23110.0, 23283.0, 23983.0, 23213.0, 22852.0, 22718.0, 23061.0, 23612.0, 22071.0, 24141.0, 23267.0, 23568.0, 22433.0, 23375.0, 22831.0, 23654.0, 22146.0, 22533.0, 22782.0, 22885.0, 23234.0, 23532.0, 22549.0, 24254.0, 23404.0, 23821.0, 24342.0, 22547.0, 22671.0, 23535.0, 24774.0, 23645.0, 23846.0, 23843.0, 23282.0, 23886.0, 23375.0, 23839.0, 24114.0, 23818.0, 23651.0, 22645.0, 23098.0, 23964.0, 23680.0, 23269.0, 24216.0, 22974.0, 23792.0, 24356.0, 23485.0, 23375.0, 23330.0, 23271.0, 24226.0, 23958.0, 23744.0, 23181.0, 23928.0, 23889.0, 23787.0, 23225.0]"
