threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,average_operations_per_thread
1,0,1.0000003576278687,646221.0,345247.0,632450.0,294586.0,299948.0,139933.0,1578619.0,[1578619.0]
2,0,1.000001072883606,455493.0,251944.0,450612.0,201737.0,214382.0,95943.0,1120487.0,"[564356.0, 556131.0]"
4,0,1.0000184774398804,203990.0,125944.0,197882.0,76097.0,94585.0,36114.0,496457.0,"[120189.0, 108058.0, 132511.0, 135699.0]"
8,0,1.000012755393982,141990.0,94051.0,138087.0,46734.0,65243.0,22181.0,345320.0,"[43179.0, 45377.0, 41229.0, 41268.0, 44984.0, 42951.0, 43509.0, 42823.0]"
10,0,1.0000182390213013,136474.0,91300.0,133141.0,43945.0,63004.0,20804.0,332619.0,"[32843.0, 31769.0, 31597.0, 32451.0, 34534.0, 33179.0, 35556.0, 32541.0, 33132.0, 35017.0]"
20,0,1.0000503063201904,135261.0,90526.0,131743.0,43538.0,62513.0,20405.0,329517.0,"[16845.0, 15549.0, 15749.0, 16719.0, 17249.0, 16182.0, 18038.0, 16387.0, 15883.0, 17749.0, 15833.0, 17479.0, 16330.0, 17427.0, 15654.0, 15547.0, 15855.0, 16192.0, 16103.0, 16747.0]"
40,0,1.0001102685928345,132337.0,89229.0,128516.0,42133.0,61095.0,20176.0,321948.0,"[7769.0, 7960.0, 7810.0, 7670.0, 8242.0, 7904.0, 8818.0, 8069.0, 8512.0, 8466.0, 7865.0, 8378.0, 7737.0, 8325.0, 7935.0, 7617.0, 8529.0, 7921.0, 7689.0, 7816.0, 8796.0, 8634.0, 7895.0, 7747.0, 8336.0, 7737.0, 7798.0, 7805.0, 7857.0, 8652.0, 7915.0, 7470.0, 7983.0, 7774.0, 8348.0, 7719.0, 8414.0, 7881.0, 7716.0, 8439.0]"
64,0,1.000503420829773,123406.0,84147.0,119572.0,37880.0,56908.0,18012.0,299886.0,"[4504.0, 4160.0, 4592.0, 4379.0, 4936.0, 4610.0, 4653.0, 4548.0, 4738.0, 4500.0, 5001.0, 4709.0, 4502.0, 4957.0, 4745.0, 4282.0, 4514.0, 4842.0, 4894.0, 4611.0, 4477.0, 4825.0, 4910.0, 4599.0, 4679.0, 4512.0, 4428.0, 4553.0, 4728.0, 4690.0, 4707.0, 4511.0, 4756.0, 4806.0, 4908.0, 4803.0, 4663.0, 4651.0, 4235.0, 4718.0, 4697.0, 4683.0, 4686.0, 4764.0, 4570.0, 5091.0, 4589.0, 4777.0, 4862.0, 4934.0, 4755.0, 4753.0, 4715.0, 4716.0, 4679.0, 4646.0, 4665.0, 4887.0, 4839.0, 4552.0, 4968.0, 4898.0, 4723.0, 4601.0]"
