threads,prefill_count,time,total_inserts,successful_inserts,total_deletes,successful_deletes,total_contains,successful_contains,total_operations,basic_correctness_test_success,average_operations_per_thread
1,0,1.0000003973642986,272740.6666666667,157288.66666666666,247874.0,105452.0,1959442.6666666667,832074.3333333334,2480057.3333333335,True,[2480057.3333333335]
2,0,1.0000048875808716,201872.0,123088.33333333333,183410.66666666666,72018.66666666667,1445141.6666666667,566023.3333333334,1830424.3333333333,True,"[913282.6666666666, 917141.6666666666]"
4,0,1.0000057617823284,93000.0,66821.66666666667,83828.66666666667,23592.0,661893.3333333334,187063.66666666666,838722.0,True,"[262277.3333333333, 246833.0, 204249.0, 125362.66666666667]"
8,0,1.0000165303548176,78154.33333333333,58477.333333333336,70420.33333333333,17842.0,557985.3333333334,141652.0,706560.0,True,"[99745.0, 199945.66666666666, 26331.666666666668, 59808.333333333336, 138134.66666666666, 90012.0, 76083.33333333333, 16499.333333333332]"
10,0,1.0000205834706624,72928.33333333333,55330.333333333336,65733.66666666667,15860.666666666666,520601.0,126758.33333333333,659263.0,True,"[146990.66666666666, 19700.666666666668, 26316.333333333332, 6447.666666666667, 147321.0, 8587.0, 142705.33333333334, 25693.666666666668, 24880.666666666668, 110620.0]"
20,0,1.0000590085983276,100414.0,71326.0,90695.66666666667,26490.666666666668,716508.0,209958.33333333334,907617.6666666666,True,"[45503.0, 4780.333333333333, 8481.666666666666, 1612.3333333333333, 5981.333333333333, 3269.3333333333335, 81569.33333333333, 17352.0, 1628.3333333333333, 139079.66666666666, 10171.0, 156484.66666666666, 2464.3333333333335, 36114.666666666664, 26770.0, 38714.0, 7016.666666666667, 141485.66666666666, 48640.0, 130499.33333333333]"
40,0,1.0001654227574666,89296.66666666667,65044.0,80294.33333333333,21996.666666666668,635475.0,174421.0,805066.0,True,"[5453.666666666667, 8434.333333333334, 2099.3333333333335, 2056.6666666666665, 2840.3333333333335, 41887.333333333336, 2953.0, 1349.3333333333333, 1206.6666666666667, 128229.33333333333, 73019.0, 2052.6666666666665, 1351.0, 59287.333333333336, 225.66666666666666, 83844.0, 3021.6666666666665, 117399.66666666667, 347.6666666666667, 79975.33333333333, 865.0, 909.0, 25579.0, 41059.0, 1178.3333333333333, 1758.6666666666667, 31658.0, 1105.0, 514.6666666666666, 35830.333333333336, 95.33333333333333, 10986.0, 1100.6666666666667, 723.0, 28251.0, 2253.6666666666665, 1141.3333333333333, 1334.0, 928.0, 762.0]"
64,0,1.0002096891403198,81381.66666666667,60367.333333333336,73266.33333333333,18914.666666666668,578163.6666666666,150562.66666666666,732811.6666666666,True,"[1553.0, 95060.33333333333, 637.6666666666666, 531.6666666666666, 859.3333333333334, 1143.0, 381.3333333333333, 1191.0, 800.3333333333334, 108629.33333333333, 50505.666666666664, 464.6666666666667, 2193.0, 87691.66666666667, 123.33333333333333, 96889.0, 2583.3333333333335, 86070.66666666667, 153.66666666666666, 109408.33333333333, 928.0, 98.66666666666667, 201.0, 66.33333333333333, 316.3333333333333, 115.0, 2549.3333333333335, 204.0, 17.0, 788.0, 203.0, 221.0, 924.6666666666666, 1629.0, 184.66666666666666, 166.66666666666666, 131.66666666666666, 604.3333333333334, 6776.0, 1966.0, 51053.0, 1130.3333333333333, 3881.3333333333335, 925.6666666666666, 1051.0, 2145.0, 262.0, 114.0, 912.6666666666666, 456.6666666666667, 1388.0, 233.33333333333334, 116.0, 477.0, 811.6666666666666, 371.0, 155.0, 33.666666666666664, 34.666666666666664, 358.6666666666667, 1212.0, 576.0, 114.33333333333333, 37.666666666666664]"
